Cara Pengadaan,Jenis Pengadaan,Kode RUP,Metode Pengadaan,Nama Instansi,Nama Paket,Nama Satuan Kerja,Produk Dalam Negeri,Sumber Dana,Tahun Anggaran,Total Nilai (Rp)
Penyedia,Jasa Lainnya,66606703,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66628947,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,63326782,Pengadaan Langsung,BADAN GIZI NASIONAL,Sewa Gedung Pertemuan/Booth Pameran,BADAN GIZI NASIONAL,Ya,APBN,2026,30876000
Penyedia,Barang,63430569,Pengadaan Langsung,BADAN GIZI NASIONAL,"Belanja Barang Persediaan Pita Cukai, Meterai dan Leges",BADAN GIZI NASIONAL,Ya,APBN,2026,500000
Penyedia,Jasa Lainnya,64265108,Dikecualikan,BADAN GIZI NASIONAL,Biaya Paket Kegiatan Rapat/Pertemuan Full Board di Luar Kantor - Pejabat Eselon III ke bawah (D.K.I.  Jakarta),BADAN GIZI NASIONAL,Ya,APBN,2026,82593000
Penyedia,Jasa Konsultansi,65650970,Pengadaan Langsung,BADAN GIZI NASIONAL,Konsultan Pemantauan Strategi Penguatan RB BGN,BADAN GIZI NASIONAL,Ya,APBN,2026,100000000
Penyedia,Jasa Lainnya,64264815,Dikecualikan,BADAN GIZI NASIONAL,Biaya Paket Kegiatan Rapat/Pertemuan Full Day di Luar Kantor - Pejabat Eselon I  II (D.K.I.  Jakarta),BADAN GIZI NASIONAL,Ya,APBN,2026,26680000
Penyedia,Barang,63429814,E-Purchasing,BADAN GIZI NASIONAL,Belanja Bahan,BADAN GIZI NASIONAL,Ya,APBN,2026,168232000
Penyedia,Jasa Lainnya,66094959,Dikecualikan,BADAN GIZI NASIONAL,"Sewa SPPG Terpencil di Desa Tanjung, Riau",BADAN GIZI NASIONAL,Ya,APBN,2026,1497429700
Penyedia,Jasa Lainnya,63430585,E-Purchasing,BADAN GIZI NASIONAL,Belanja Jasa Lainnya,BADAN GIZI NASIONAL,Ya,APBN,2026,252000000
Penyedia,Jasa Lainnya,63799529,E-Purchasing,BADAN GIZI NASIONAL,Fasilitasi Peningkatan Kapasitas Kemitraan di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,32129413000
Penyedia,Jasa Lainnya,66230530,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Barang,63327289,Pengadaan Langsung,BADAN GIZI NASIONAL,ATK,BADAN GIZI NASIONAL,Ya,APBN,2026,480000
Penyedia,Jasa Lainnya,66574208,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Barang,64824152,Pengadaan Langsung,BADAN GIZI NASIONAL,Konsumsi Snack Rapat Persiapan,BADAN GIZI NASIONAL,Ya,APBN,2026,2880000
Penyedia,Jasa Lainnya,66628678,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66627456,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66627861,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Barang,65095127,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Bahan,BADAN GIZI NASIONAL,Ya,APBN,2026,73240000
Penyedia,Jasa Lainnya,64158271,E-Purchasing,BADAN GIZI NASIONAL,Sewa Lisensi Manajemen Kerja,BADAN GIZI NASIONAL,Ya,APBN,2026,400000000
Penyedia,Jasa Konsultansi,66815212,Seleksi,BADAN GIZI NASIONAL,PENGEMBANGAN KURIKULUM DAN MODUL PELATIHAN DASAR/ORIENTASI PPPK MANAJEMEN RISIKO PENGELOLAAN MBG,BADAN GIZI NASIONAL,Ya,APBN,2026,1166666667
Penyedia,Jasa Konsultansi,64153542,Seleksi,BADAN GIZI NASIONAL,Tenaga Konsultan Pendukung Tugas Verifikasi  SPPG,BADAN GIZI NASIONAL,Ya,APBN,2026,398400000
Penyedia,Jasa Lainnya,64264855,Pengadaan Langsung,BADAN GIZI NASIONAL,Penyusunan Teknis dan Pemetaan  Rencana Aksi di lingkungan Direktorat Wilayah II,BADAN GIZI NASIONAL,Ya,APBN,2026,400000000
Penyedia,Jasa Lainnya,66230526,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,63327031,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Sewa Mesin Fotocopy 2026,BADAN GIZI NASIONAL,Ya,APBN,2026,120000000
Penyedia,Barang,64265084,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Sewa,BADAN GIZI NASIONAL,Ya,APBN,2026,319219000
Penyedia,Jasa Lainnya,64265103,Pengadaan Langsung,BADAN GIZI NASIONAL,Sewa Paket Konferensi,BADAN GIZI NASIONAL,Ya,APBN,2026,180000000
Penyedia,Jasa Lainnya,63245128,Dikecualikan,BADAN GIZI NASIONAL,Paket Meeting Fullboard,BADAN GIZI NASIONAL,Ya,APBN,2026,60360000
Penyedia,Jasa Lainnya,66574560,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Barang,64264835,Pengadaan Langsung,BADAN GIZI NASIONAL,Makan Rapat Biasa D.K.I.  JAKARTA,BADAN GIZI NASIONAL,Ya,APBN,2026,7752000
Penyedia,Jasa Lainnya,64158242,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Bahan,BADAN GIZI NASIONAL,Ya,APBN,2026,120000000
Penyedia,Jasa Lainnya,66227303,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66428609,Pengadaan Langsung,BADAN GIZI NASIONAL,Paket Meeting Fullboard Luar Kota Penghargaan ASN,BADAN GIZI NASIONAL,Ya,APBN,2026,181080000
Penyedia,Jasa Konsultansi,63326735,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Konsultan Penyusunan Kode Etik Auditor Inspektorat Utama,BADAN GIZI NASIONAL,Ya,APBN,2026,47045000
Penyedia,Jasa Lainnya,66576599,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,64264890,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Sewa,BADAN GIZI NASIONAL,Ya,APBN,2026,446688000
Penyedia,Jasa Lainnya,66229440,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Barang,64824154,Pengadaan Langsung,BADAN GIZI NASIONAL,Alat Tulis Kantor Rapat,BADAN GIZI NASIONAL,Ya,APBN,2026,1500000
Penyedia,Jasa Lainnya,66577309,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,65649217,E-Purchasing,BADAN GIZI NASIONAL,Jasa Pengelolaan Opini Publik,BADAN GIZI NASIONAL,Ya,APBN,2026,1200000000
Penyedia,Jasa Lainnya,66627918,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66626913,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66574314,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,64264962,Dikecualikan,BADAN GIZI NASIONAL,Biaya Paket Kegiatan Rapat/Pertemuan Full Board di Luar Kantor - Pejabat Eselon I  II (D.K.I.  Jakarta),BADAN GIZI NASIONAL,Ya,APBN,2026,134700000
Penyedia,Barang,63429775,Penunjukan Langsung,BADAN GIZI NASIONAL,Belanja Sewa,BADAN GIZI NASIONAL,Ya,APBN,2026,3402000
Penyedia,Jasa Lainnya,66604436,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Barang,64177308,Pengadaan Langsung,BADAN GIZI NASIONAL,Seminar Kit Dalam Rangka Monitoring & Evaluasi,BADAN GIZI NASIONAL,Ya,APBN,2026,9000000
Penyedia,Jasa Lainnya,66628029,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,64264884,E-Purchasing,BADAN GIZI NASIONAL,Biaya Paket Kegiatan Rapat/Pertemuan Full Day di Luar Kantor - Pejabat Eselon I  II (Kalimantan  Barat),BADAN GIZI NASIONAL,Ya,APBN,2026,21880000
Penyedia,Barang,63600957,E-Purchasing,BADAN GIZI NASIONAL,ATK dan Komputer Supplies,BADAN GIZI NASIONAL,Ya,APBN,2026,5000000
Penyedia,Jasa Lainnya,66629169,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,64153540,Pengadaan Langsung,BADAN GIZI NASIONAL,Penggandaan dan Penjilidan Laporan Dalam  Rangka Identifikasi Rencana Aksi,BADAN GIZI NASIONAL,Ya,APBN,2026,1200000
Penyedia,Jasa Lainnya,66574590,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,64265105,Dikecualikan,BADAN GIZI NASIONAL,Biaya Paket Kegiatan Rapat/Pertemuan Full Board di Luar Kantor - Pejabat Eselon III ke bawah (DKI Jakarta),BADAN GIZI NASIONAL,Ya,APBN,2026,225700000
Penyedia,Jasa Lainnya,66574576,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Barang,63430403,E-Purchasing,BADAN GIZI NASIONAL,Belanja Bahan,BADAN GIZI NASIONAL,Ya,APBN,2026,292100000
Penyedia,Jasa Lainnya,64264854,Pengadaan Langsung,BADAN GIZI NASIONAL,Analisis dan Evaluasi Program Makan Bergizi Wilayah II per Triwulan,BADAN GIZI NASIONAL,Ya,APBN,2026,1600000000
Penyedia,Jasa Lainnya,66581313,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,65650193,Pengadaan Langsung,BADAN GIZI NASIONAL,Pelatihan Analisis dan Penyajian Data,BADAN GIZI NASIONAL,Ya,APBN,2026,50000000
Penyedia,Jasa Lainnya,66097781,Dikecualikan,BADAN GIZI NASIONAL,"Sewa SPPG Terpencil di Desa Banjar Benai, Riau",BADAN GIZI NASIONAL,Ya,APBN,2026,1882307700
Penyedia,Jasa Konsultansi,63430336,Seleksi,BADAN GIZI NASIONAL,Belanja Jasa Konsultan,BADAN GIZI NASIONAL,Ya,APBN,2026,214286000
Penyedia,Jasa Lainnya,66581570,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Barang,63538102,E-Purchasing,BADAN GIZI NASIONAL,Penggandaan Materi,BADAN GIZI NASIONAL,Ya,APBN,2026,6000000
Penyedia,Jasa Lainnya,66229546,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66574372,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66579197,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66406785,Pengadaan Langsung,BADAN GIZI NASIONAL,Paket Meeting Fullday Disiplin dan Penghargaan ASN,BADAN GIZI NASIONAL,Ya,APBN,2026,211575000
Penyedia,Barang,63430578,Penunjukan Langsung,BADAN GIZI NASIONAL,Belanja Keperluan Perkantoran,BADAN GIZI NASIONAL,Ya,APBN,2026,1951000
Penyedia,Barang,63429964,Penunjukan Langsung,BADAN GIZI NASIONAL,Belanja Bahan,BADAN GIZI NASIONAL,Ya,APBN,2026,64424000
Penyedia,Jasa Lainnya,66628609,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66627383,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66228149,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,64265101,Pengadaan Langsung,BADAN GIZI NASIONAL,Sewa Kendaraan Roda 4 (Jawa  Tengah),BADAN GIZI NASIONAL,Ya,APBN,2026,32328000
Penyedia,Jasa Lainnya,66573474,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66259556,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,63326944,Dikecualikan,BADAN GIZI NASIONAL,Paket Meeting Fullboard dalam rangka FGD Hasil Pengawasan Inspektorat III,BADAN GIZI NASIONAL,Ya,APBN,2026,706524000
Penyedia,Jasa Lainnya,64264852,Pengadaan Langsung,BADAN GIZI NASIONAL,"Penyusunan Indikator Keamanan Pangan, Status Gizi, dan Standar Mutu Gizi dalam Program Makan Bergizi di Wilayah II",BADAN GIZI NASIONAL,Ya,APBN,2026,800000000
Swakelola,-,42502256,-,BADAN GIZI NASIONAL,Belanja Perjalanan Dinas Dalam Kota  (QDD-E),BADAN GIZI NASIONAL,Tidak,APBN,2026,11600000
Penyedia,Barang,63429811,Penunjukan Langsung,BADAN GIZI NASIONAL,Belanja Sewa,BADAN GIZI NASIONAL,Ya,APBN,2026,5425000
Penyedia,Jasa Konsultansi,66390909,Pengadaan Langsung,BADAN GIZI NASIONAL,Tenaga Ahli atau Lembaga Konsultan dalam rangka penyusunan rekomendasi kebijakan transformasi karir jabatan fungsional,BADAN GIZI NASIONAL,Ya,APBN,2026,86835000
Penyedia,Jasa Lainnya,64158259,E-Purchasing,BADAN GIZI NASIONAL,Sewa Lisensi Microsoft Office,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66227739,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66574516,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,63604804,E-Purchasing,BADAN GIZI NASIONAL,Belanja Sewa Kendaraan Kegiatan Insidentil,BADAN GIZI NASIONAL,Ya,APBN,2026,4500000
Penyedia,Jasa Lainnya,64264960,Dikecualikan,BADAN GIZI NASIONAL,Seminar Kit,BADAN GIZI NASIONAL,Ya,APBN,2026,625000000
Penyedia,Barang,64068466,Pengadaan Langsung,BADAN GIZI NASIONAL,Snack Rapat Biasa D.K.I Dalam Rangka Penyusunan Rencana Aksi Kerjasama ,BADAN GIZI NASIONAL,Ya,APBN,2026,5760000
Penyedia,Barang,64824151,Pengadaan Langsung,BADAN GIZI NASIONAL,Konsumsi Snack Rapat Pelaksanaan,BADAN GIZI NASIONAL,Ya,APBN,2026,11520000
Penyedia,Jasa Konsultansi,66388502,Pengadaan Langsung,BADAN GIZI NASIONAL,Tenaga Ahli atau Lembaga Konsultan dalam rangka Perumusan Kode Etik ASN BGN,BADAN GIZI NASIONAL,Ya,APBN,2026,86835000
Penyedia,Jasa Lainnya,66574355,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,65650190,Pengadaan Langsung,BADAN GIZI NASIONAL,Reviu Bisnis Proses Biro Manajemen Kinerja,BADAN GIZI NASIONAL,Ya,APBN,2026,100000000
Penyedia,Jasa Lainnya,66605434,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,64264848,Dikecualikan,BADAN GIZI NASIONAL,Biaya Paket Kegiatan Rapat/Pertemuan Full Board di Luar Kantor - Pejabat Eselon III ke bawah (D.K.I.  Jakarta),BADAN GIZI NASIONAL,Ya,APBN,2026,1197000000
Penyedia,Jasa Konsultansi,66826597,Pengadaan Langsung,BADAN GIZI NASIONAL,PENGADAAN JASA KONSULTANSI BADAN USAHA PENYUSUNAN SOP ALUR PERSURATAN,BADAN GIZI NASIONAL,Ya,APBN,2026,100000000
Penyedia,Jasa Lainnya,66627132,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66574366,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66094660,Dikecualikan,BADAN GIZI NASIONAL,"Sewa SPPG Terpencil di Desa Teluk Pulai Dalam, Sumatera Utara",BADAN GIZI NASIONAL,Ya,APBN,2026,1438361684
Penyedia,Jasa Lainnya,65650948,Dikecualikan,BADAN GIZI NASIONAL,Fullboard Meeting,BADAN GIZI NASIONAL,Ya,APBN,2026,83930000
Penyedia,Barang,64264822,Pengadaan Langsung,BADAN GIZI NASIONAL,Snack Rapat Biasa D.K.I.  JAKARTA,BADAN GIZI NASIONAL,Ya,APBN,2026,3264000
Swakelola,-,41973808,-,BADAN GIZI NASIONAL,Penyusunan rekomendasi kebijakan,BADAN GIZI NASIONAL,Tidak,APBN,2026,3185498000
Penyedia,Jasa Lainnya,63326493,Dikecualikan,BADAN GIZI NASIONAL,Belanja Paket Meeting Fullboard Dalam Rangka Bimbingan Teknis Pengelolaan SP4N Lapor! 2026,BADAN GIZI NASIONAL,Ya,APBN,2026,125000000
Penyedia,Jasa Lainnya,64264840,Dikecualikan,BADAN GIZI NASIONAL,Biaya Paket Kegiatan Rapat/Pertemuan Full Board di Luar Kantor - Pejabat Eselon I  II (Bali),BADAN GIZI NASIONAL,Ya,APBN,2026,67800000
Penyedia,Jasa Lainnya,66227479,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66574289,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66629200,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,64264873,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Konsultan,BADAN GIZI NASIONAL,Ya,APBN,2026,399978000
Swakelola,-,42209588,-,BADAN GIZI NASIONAL,Belanja Perjalanan Dinas Paket Meeting Dalam Kota Dalam Rangka Pembahasan dan Finalisasi Rencana Aksi,BADAN GIZI NASIONAL,Tidak,APBN,2026,68108000
Swakelola,-,42502274,-,BADAN GIZI NASIONAL,Belanja Perjalanan Dinas Paket Meeting Luar Kota  (QDD-D),BADAN GIZI NASIONAL,Tidak,APBN,2026,2920000000
Penyedia,Jasa Lainnya,66227084,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,63326799,E-Purchasing,BADAN GIZI NASIONAL,Paket Meeting Fullboard dalam rangka Perencanaan Program Pengawasan Intern Inspektorat II,BADAN GIZI NASIONAL,Ya,APBN,2026,120720000
Penyedia,Jasa Lainnya,64264803,Dikecualikan,BADAN GIZI NASIONAL,Biaya Paket Kegiatan Rapat/Pertemuan Full Board di Luar Kantor - Pejabat Eselon I  II (D.K.I.  Jakarta),BADAN GIZI NASIONAL,Ya,APBN,2026,53880000
Penyedia,Jasa Lainnya,66574614,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Konsultansi,64158248,Pengadaan Langsung,BADAN GIZI NASIONAL,Jasa Konsultan Implementasi Data,BADAN GIZI NASIONAL,Ya,APBN,2026,100000000
Penyedia,Jasa Lainnya,66574608,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Swakelola,-,42502133,-,BADAN GIZI NASIONAL,Belanja Perjalanan Dinas Paket Meeting Dalam Kota (QDG-A),BADAN GIZI NASIONAL,Tidak,APBN,2026,225100000
Penyedia,Jasa Lainnya,66626982,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
Penyedia,Jasa Lainnya,66605952,Pengadaan Langsung,BADAN GIZI NASIONAL,Belanja Jasa Lainnya penyelenggaraan Kegiatan Sosialisasi Badan Gizi Nasional bersama Komisi IX DPR RI di 38 Provinsi,BADAN GIZI NASIONAL,Ya,APBN,2026,200000000
